;RowNum,LocalDate,LocalTime,{TS_Coater_Infeed_Nip_Spd_MPM},{TS_Coater_Infeed_Nip_Current_Fdbk},{TS_Laminator_Spd_Fdbk_MPM},{TS_Laminator_Current_Fdbk},{TS_LAM_Infeed_Nip_Spd_Fdbk_MPM},{TS_LAM_Infeed_Nip_Current_Fdbk},{SRC_Infeed_Nip_Spd_Fdbk_MPM},{SRC_Infeed_Nip_Current_Fdbk},{GEW_Chill_Roll_Spd_Fdbk_MPM},{GEW_Chill_Roll_Current_Fdbk},{PS_Infeed_Nip_Spd_Fdbk_MPM},{PS_Infeed_Nip_Current_Fdbk},{PS_Backup_Roll_Spd_Fdbk_MPM},{PS_Backup_Roll_Current_Fdbk},{PS_Laminator_Spd_Fdbk_MPM},{PS_Laminator_Current_Fdbk},{PS_Laminator_Path_Roll_Spd_Fdbk_MPM},{PS_Laminator_Path_Roll_Current_Fdbk},{Rewinder_1_Spd_Fdbk_MPM},{Rewinder_1_Current_Fdbk},{Rewinder_2_Spd_Fdbk_MPM},{Rewinder_2_Current_Fdbk},{Liner_UNW_1_Spd_Fdbk_MPM},{Liner_UNW_1_Current_Fdbk},{Liner_UNW_2_Spd_Fdbk_MPM},{Liner_UNW_2_Current_Fdbk},{PSZ1A_IND_TEMP},{PSZ1B_CTRL_TEMP},{PSZ1C_IND_TEMP},{PSZ2A_IND_TEMP},{PSZ2B_CTRL_TEMP},{PSZ2C_IND_TEMP},{PSZ3A_IND_TEMP},{PSZ3B_CTRL_TEMP},{PSZ3C_IND_TEMP},{PSZ4A_CTRL_TEMP},{PSZ4B_IND_TEMP},{TSZ1A_CTRL_TEMP},{TSZ1B_IND_TEMP},{TSZ2A_CTRL_TEMP},{TSZ2B_IND_TEMP},{TSZ3A_CTRL_TEMP},{SRCZ1A_CTRL_TEMP},{SRCZ1B_IND_TEMP},{TS_Coater_Infeed_Nip_Tension_Fdbk},{TS_Pull_Roll_Tension_Fdbk},{TS_LAM_Infeed_Nip_Tension_Fdbk},{TS_Laminator_Tension_Fdbk},{SRC_Infeed_Nip_Tension_Fdbk},{SRC_Coater_Pull_Roll_Tension_Fdbk},{PS_Infeed_Nip_Tension_Fdbk},{PS_Die_Coater_Pull_Roll_Tension_Fdbk},{Rewinder_Tension_Fdbk},{Liner_UNW_Tension_Fdbk},{Accumulator_Inlet_Tension_Fdbk},{Accumulator_Roll_Up_Down_DcrFdbkPct},{TS_Coater_Grvr_Roll_Spd_Fdbk_MPM},{TS_Coater_Grvr_Roll_Current_Fdbk},{TS_Pull_Roll_Spd_Fdbk_MPM},{TS_Pull_Roll_Current_Fdbk},{SRC_Coater_Pull_Roll_Spd_Fdbk_MPM},{SRC_Coater_Pull_Roll_Current_Fdbk},{SRC_Coater_Grvr_Roll_Spd_Fdbk_MPM},{TS_Coater_Grvr_Roll_Current_Fdbk},{PS_Die_Coater_Pull_Roll_Spd_Fdbk_MPM},{PS_Die_Coater_Pull_Roll_Current_Fdbk},{Accumulator_Inlet_Spd_Fdbk_MPM},{Accumulator_Inlet_Current_Fdbk},{Accumulator_Outlet_Spd_Fdbk_MPM},{Accumulator_Outlet_Current_Fdbk},{Accumulator_Roll_Up_Down_Spd_Fdbk_MPM},{Accumulator_Roll_Up_Down_Current_Fdbk},{SRC_Coater_Humidity},{SRC_Coater_Temp},{TS_COATER_HUMIDITY},{TS_COATER_TEMP},{[ILine]PS_Coater_LEL_Ind},{[ILine]TS_Coater_LEL_Ind},{Actual_Length},{Line_Speed_mpm},{LUW1_Actual_Length_Mtr},{LUW2_Actual_Length_Mtr},{REW1_Actual_Length_Mtr},{REW2_Actual_Length_Mtr},{CUW1_Actual_Length_Mtr},{CUW2_Actual_Length_Mtr},{MUW1_Actual_Length_Mtr},{MUW2_Actual_Length_Mtr},{UV_Room_Temp},{UV_Chiller_IL_Temp},{UV_Chiller_OL_Temp},{UV_Lamp1_Intensity},{UV_Lamp2_Intensity},{UV_Lamp1_Temp},{UV_Lamp2_Temp},{UV_Lamp1_vtg},{UV_Lamp2_vtg},{UV_Lamp1_Current_Amp},{UV_Lamp2_Current_Amp},{UV_Sply_Blr_IL_Air_Temp},{UV_Lamp1_Sply_blr_spd_HZ},{UV_Lamp1_Exhaust_blr_spd_HZ},{UV_Lamp2_Sply_blr_spd_HZ},{UV_Lamp2_Exhaust_blr_spd_HZ},{ROLL_NUMBERS}
4414,05/14/2025,01:46:31,17.97,4.246,17.85,7.319,17.807,4.07,17.683,3.918,17.249,4.028,17.837,4.171,18.026,4,18.028,5.166,17.964,3.976,0,0,16.18,4.63,0,0,18.859,4.328,82.7,84.3,85.1,105.1,104.9,104.5,102.1,104.8,101.6,104.9,104,43.4,47.2,115,120.2,103.1,35.1,36.6,26.953,24.579,62.797,40.08,40.074,0.373,39.945,38.917,20.36,22.447,0.003,5.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.379,25.077,30.794,37.351,0,0,1119.618,18,8634.818,8086.537,8706.402,7976.168,10171.339,6515.728,11818.241,4894.98,23.9,21,19,85,79.882,84,88,2278.046,2278.509,11.94,11.289,23.1,55,55,50,50,25ESXI0121
4415,05/14/2025,01:47:31,17.992,4.215,17.928,7.269,17.824,4.093,17.703,3.898,17.225,4.004,17.888,4.153,18.024,4,18.008,5.161,17.969,3.973,0,0,16.223,4.63,0,0,18.827,4.332,82.6,84.3,85.1,105.1,104.9,104.5,102,104.8,101.6,104.9,103.9,43.3,47.2,115,120.2,102.4,35.1,36.5,27.05,25.13,62.85,40.154,39.984,0.264,40.068,38.917,20.326,22.511,0,6.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.476,25.077,30.827,37.322,0.122,0,1137.7,18,8634.818,8104.618,8706.402,7994.25,10171.339,6533.81,11836.322,4894.98,23.8,21,20,85.016,79.904,84,88,2278.509,2278.509,11.94,11.292,23.1,55,55,50,50,25ESXI0121
4416,05/14/2025,01:48:31,17.927,4.201,17.931,7.22,17.816,4.072,17.7,3.911,17.244,3.993,17.868,4.153,18.024,4,18.001,5.161,17.976,3.983,0,0,16.155,4.627,0,0,18.765,4.335,82.6,84.3,85.1,105.1,104.9,104.5,102,104.8,101.6,104.9,103.9,43.3,47.2,115,120.2,102.3,35,36.5,26.872,25.985,63.047,40.611,40.224,0.393,39.81,38.774,20.223,22.478,0.005,6.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.444,25.097,30.892,37.351,0.122,0,1155.837,18,8634.818,8122.755,8706.402,8012.387,10171.339,6551.946,11854.459,4894.98,23.9,21,21,84.997,79.904,85,88,2278.509,2278.509,11.937,11.292,23.1,55,55,50,50,25ESXI0121
4417,05/14/2025,01:49:31,18.007,4.21,17.928,7.284,17.851,4.092,17.697,3.905,17.251,3.997,17.881,4.139,18.028,4,18.01,5.182,17.966,3.996,0,0,16.226,4.635,0,0,18.828,4.327,82.6,84.3,85.1,105.2,105,104.6,102,104.7,101.6,104.8,103.9,43.3,47.1,115,120.1,102.6,35,36.5,27.566,25.265,62.893,40.428,40.188,0.498,39.967,38.914,19.168,22.395,0.002,6.307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.379,25.077,30.921,37.264,0.003,0,1173.949,18,8634.818,8140.868,8706.402,8030.5,10171.339,6570.059,11872.572,4894.98,23.9,22,21,85.016,79.904,85,88,2278.509,2278.509,11.94,11.292,23.1,55,55,50,50,25ESXI0121
4418,05/14/2025,01:50:31,18.033,4.261,17.941,7.256,17.886,4.077,17.72,3.911,17.256,4.004,17.897,4.146,18.031,4,18.004,5.177,17.971,3.989,0,0,16.242,4.619,0,0,18.662,4.331,82.6,84.2,85,105.2,105,104.6,102,104.7,101.7,104.9,103.9,43.2,47.1,115,120.1,103.2,35.1,36.5,27.551,24.795,63.286,40.083,40.622,0.359,39.677,38.909,19.366,22.017,0.005,6.503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.605,25.097,30.859,37.322,0.064,0,1192.08,18,8634.818,8158.999,8706.402,8048.63,10171.339,6588.19,11890.703,4894.98,23.9,22,22,84.947,79.882,84,90,2276.656,2278.509,11.94,11.289,22.9,55,55,50,50,25ESXI0121
4419,05/14/2025,01:51:31,18.023,4.261,17.923,7.32,17.885,4.076,17.695,3.906,17.261,4.012,17.893,4.144,18.035,4,18.007,5.161,17.976,3.978,0,0,16.256,4.652,0,0,18.824,4.33,82.6,84.2,85.1,105.2,105,104.6,102,104.8,101.7,104.9,103.9,43.2,47.1,114.8,120.1,104,35,36.4,27.521,24.99,63.182,39.576,39.984,0.284,40.226,39.015,21.033,22.647,0.002,6.634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.702,25.077,30.859,37.351,0.064,0,1210.168,18,8634.818,8177.086,8706.402,8066.718,10171.339,6606.277,11908.791,4894.98,23.8,23,22,84.978,79.882,84,90,2278.046,2278.509,11.937,11.289,22.9,55,55,50,50,25ESXI0121
4420,05/14/2025,01:52:31,17.975,4.237,17.887,7.364,17.869,4.091,17.739,3.901,17.27,3.997,17.897,4.154,18.026,4,18.016,5.156,17.962,3.976,0,0,16.181,4.644,0,0,18.659,4.329,82.5,84.2,85,105.2,105,104.6,102,104.8,101.6,104.9,103.9,43.2,47.2,114.8,120.1,105,35,36.4,27.278,25.46,63.374,40.063,40.663,0.492,39.669,38.829,19.312,21.692,0,6.699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.766,25.077,30.986,37.351,0.095,0,1228.305,18,8634.818,8195.224,8706.402,8084.855,10171.339,6624.415,11926.928,4894.98,23.9,23,21,85.016,79.882,84,90,2278.509,2278.509,11.94,11.289,22.9,55,55,50,50,25ESXI0121
4421,05/14/2025,01:53:31,17.961,4.269,17.853,7.447,17.791,4.07,17.682,3.913,17.231,3.998,17.884,4.156,18.017,4,17.991,5.153,17.986,3.978,0,0,16.225,4.627,0,0,18.622,4.331,82.6,84.2,85,105.2,105,104.6,102,104.8,101.6,104.8,103.9,43.3,47.2,114.8,120,106.2,35,36.4,26.695,24.646,62.772,40.093,39.591,0.507,40.086,38.923,20.457,21.473,0.005,6.765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.831,25.097,31.018,37.293,0.152,0,1246.411,18,8634.818,8213.33,8706.402,8102.961,10171.339,6642.521,11945.035,4894.98,23.8,23,21,84.997,79.888,83,90,2278.509,2278.046,11.937,11.292,22.9,55,55,50,50,25ESXI0121
4422,05/14/2025,01:54:31,17.987,4.213,17.891,7.34,17.802,4.096,17.709,3.896,17.256,4.003,17.906,4.168,18.031,4,18.024,5.144,17.948,3.981,0,0,16.115,4.634,0,0,18.5,4.334,82.5,84.2,85,105.2,105,104.6,102,104.8,101.6,104.8,103.8,43.3,47.2,114.8,120.1,107.2,35,36.4,27.451,24.769,63.061,39.979,40.402,0.395,40.059,39.117,19.706,21.198,0.005,6.895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.863,25.097,31.083,37.293,0.003,0,1264.562,18,8634.818,8231.48,8706.402,8121.111,10171.339,6660.671,11963.184,4894.98,23.8,23,21,84.997,79.866,85,90,2278.509,2278.046,11.937,11.289,22.8,55,55,50,50,25ESXI0121
4423,05/14/2025,01:55:31,17.955,4.215,17.907,7.293,17.798,4.079,17.667,3.919,17.227,4.016,17.89,4.16,18.024,4,17.984,5.163,17.982,3.976,0,0,16.294,4.653,0,0,18.538,4.327,82.5,84.2,85,105.1,104.9,104.5,102,104.9,101.6,104.8,103.8,43.3,47.2,114.9,120,108.3,35,36.3,26.923,25.142,62.717,40.101,39.567,0.31,40.138,38.966,20.671,21.67,0.002,6.895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.831,25.116,31.115,37.235,0,0,1282.643,18,8634.818,8249.562,8706.402,8139.193,10171.339,6678.753,11981.266,4894.98,23.8,22,21,85.022,79.904,88,88,2278.046,2278.509,11.943,11.292,23,55,55,50,50,25ESXI0121
4424,05/14/2025,01:56:31,17.918,4.227,17.867,7.287,17.705,4.091,17.715,3.889,17.213,4.022,17.911,4.154,18.022,4,18.003,5.199,17.973,3.978,0,0,16.213,4.635,0,0,18.479,4.33,82.5,84.1,85,105.1,104.9,104.5,102,104.8,101.6,104.8,103.8,43.2,47.2,114.9,120,109.4,34.9,36.3,26.569,25.039,62.471,40.54,40.75,0.512,39.97,39.08,19.055,22.316,0,6.961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.798,25.116,31.083,37.322,0,0,1300.811,18,8634.818,8267.729,8706.402,8157.361,10171.339,6696.921,11999.434,4894.98,23.7,22,20,85.016,79.882,87,88,2278.509,2278.509,11.94,11.289,23,55,55,50,50,25ESXI0121
4425,05/14/2025,01:57:31,18.018,4.266,17.869,7.195,17.8,4.081,17.695,3.923,17.225,3.998,17.845,4.155,18.03,4,17.996,5.219,17.963,3.978,0,0,16.245,4.647,0,0,18.639,4.325,82.5,84.1,84.9,105.1,104.9,104.5,101.9,104.8,101.6,104.8,103.8,43.2,47.3,114.9,120.1,110.3,34.9,36.3,26.968,25.409,62.683,40.309,40.059,0.605,39.53,38.8,18.844,22.736,0.004,7.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.863,25.116,31.083,37.322,0.152,0,1318.893,18,8634.818,8285.812,8706.402,8175.443,10171.339,6715.002,12017.516,4894.98,23.8,22,20,85.022,79.888,87,88,2278.046,2278.046,11.943,11.292,23.1,55,55,50,50,25ESXI0121
4426,05/14/2025,01:58:31,17.993,4.236,17.845,7.167,17.893,4.085,17.688,3.89,17.217,4.002,17.858,4.149,18.029,4,18.026,5.205,17.962,3.981,0,0,16.136,4.659,0,0,18.82,4.326,82.4,84.1,84.9,105.1,104.8,104.5,102,104.8,101.6,104.7,103.7,43.2,47.3,114.9,120,111.3,35,36.3,27.296,25.094,63.099,39.389,40.164,0.435,40.169,39.03,19.157,22.258,0,7.157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.863,25.116,31.051,37.322,0,0,1337,18,8634.818,8303.918,8706.402,8193.55,10171.339,6733.109,12035.623,4894.98,23.8,22,20,84.997,79.882,87,88,2278.509,2278.509,11.937,11.289,23.1,55,55,50,50,25ESXI0121
4427,05/14/2025,01:59:31,17.948,4.185,17.866,7.249,17.915,4.081,17.712,3.915,17.232,4.007,17.86,4.151,18.036,4,18.02,5.166,17.96,3.986,0,0,16.232,4.639,0,0,18.817,4.33,82.4,84.1,84.9,105.1,104.8,104.5,102,104.8,101.6,104.7,103.7,43.2,47.3,115,120,112.3,34.9,36.2,27.249,25.654,63.326,39.835,40.18,0.294,39.873,38.928,19.419,21.632,0,7.157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.863,25.155,31.051,37.409,0.003,0,1355.119,18,8634.818,8322.038,8706.402,8211.669,10171.339,6751.229,12053.742,4894.98,23.8,22,20,85.016,79.882,87,87,2278.509,2278.509,11.94,11.289,23.1,55,55,50,50,25ESXI0121
4428,05/14/2025,02:00:31,17.949,4.217,17.836,7.229,17.869,4.074,17.675,3.892,17.258,4.008,17.863,4.156,18.038,4,18.006,5.158,17.984,3.987,0,0,16.07,4.657,0,0,18.441,4.326,82.4,84,84.9,105.1,104.8,104.4,102,104.8,101.5,104.7,103.7,43.1,47.3,114.9,120,113.1,34.9,36.2,26.776,25.578,63.017,38.864,39.673,0.588,40.498,39.282,19.675,21.751,0.006,7.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.734,25.116,31.083,37.293,0.034,0,1373.244,18,8634.818,8340.163,8706.402,8229.801,10171.339,6769.354,12071.867,4894.98,23.8,22,20,84.925,79.888,88,88,2276.656,2278.046,11.937,11.292,23.1,55,55,50,50,25ESXI0121
4429,05/14/2025,02:01:31,17.999,4.225,17.881,7.492,17.931,4.092,17.721,3.913,17.25,4.018,17.853,4.17,18.038,4,18.013,5.17,17.969,3.992,0,0,16.194,4.654,0,0,18.666,4.329,82.4,84.1,84.9,105,104.8,104.4,101.9,104.7,101.5,104.6,103.7,43.1,47.2,114.9,120,113.9,34.9,36.2,27.486,24.999,63.758,39.886,40.516,0.59,39.728,39.031,19.249,22.299,0.006,7.157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.766,25.135,30.953,37.322,0.095,0,1391.394,18,8634.818,8358.313,8706.402,8247.944,10171.339,6787.504,12090.017,4894.98,23.9,21,19,85.016,79.866,85,90,2278.509,2278.046,11.94,11.289,23,55,55,50,50,25ESXI0121
4430,05/14/2025,02:02:32,17.966,4.259,17.867,7.393,17.88,4.073,17.677,3.902,17.235,4.014,17.854,4.175,18.022,4,18.004,5.229,17.957,3.995,0,0,16.196,4.645,0,0,18.615,4.326,82.4,84,84.8,105,104.8,104.4,101.9,104.8,101.5,104.6,103.7,43.1,47.1,114.7,120,114.8,34.9,36.2,26.609,25.199,63.239,38.977,40.09,0.486,40.06,38.985,18.727,22.722,0.005,7.157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.766,25.116,31.018,37.351,0.064,0,1409.482,18,8634.818,8376.401,8706.402,8266.032,10171.339,6805.592,12108.105,4894.98,23.9,21,19,85,79.866,84,89,2278.046,2278.046,11.94,11.289,23,55,55,50,50,25ESXI0121
4431,05/14/2025,02:03:32,17.937,4.239,17.87,7.493,17.915,4.094,17.721,3.907,17.246,3.997,17.858,4.173,18.024,4,17.998,5.193,17.951,3.992,0,0,16.221,4.65,0,0,18.635,4.323,82.4,84,84.9,105,104.8,104.4,101.9,104.8,101.5,104.6,103.6,43.1,47.1,114.8,120,115.6,34.9,36.1,26.79,25.543,63.58,40.424,40.611,0.297,39.59,38.914,19.003,21.626,0.004,7.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.734,25.135,30.986,37.293,0,0,1427.62,18,8634.818,8394.539,8706.402,8284.17,10171.339,6823.729,12126.243,4894.98,23.9,21,19,84.997,79.866,85,90,2278.509,2278.046,11.937,11.289,23,55,55,50,50,25ESXI0121
4432,05/14/2025,02:04:32,17.956,4.24,17.833,7.439,17.837,4.081,17.671,3.912,17.273,3.997,17.87,4.167,18.032,4,17.982,5.177,17.98,3.988,0,0,16.112,4.643,0,0,18.509,4.328,82.4,84,84.8,105.1,104.8,104.4,101.9,104.7,101.5,104.6,103.6,43.1,47,114.8,120,116.5,34.8,36.1,26.677,25.195,62.973,40.188,39.749,0.6,40.083,39.046,20.306,21.736,0.001,7.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.766,25.135,31.018,37.322,0.064,0,1445.702,18,8634.818,8412.62,8706.402,8302.252,10171.339,6841.812,12144.324,4894.98,23.9,21,18,85.016,79.888,85,89,2278.509,2278.046,11.94,11.292,23,55,55,50,50,25ESXI0121
4433,05/14/2025,02:05:32,17.978,4.211,17.862,7.34,17.827,4.078,17.684,3.895,17.253,4.009,17.855,4.152,18.033,4,18.013,5.165,17.967,3.987,0,0,16.109,4.672,0,0,18.671,4.321,82.3,84,84.8,105,104.8,104.4,101.9,104.7,101.5,104.6,103.6,43.1,47,114.8,120,117.2,34.8,36.1,27.072,25.078,62.942,40.531,40.011,0.584,40.066,39.21,18.792,22.16,0.001,7.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.702,25.135,31.051,37.351,0.003,0,1463.846,18,8634.818,8430.765,8706.402,8320.396,10171.339,6859.956,12162.468,4894.98,23.8,21,18,85.037,79.904,84,89,2278.509,2278.509,11.943,11.292,23,55,55,50,50,25ESXI0121
4434,05/14/2025,02:06:32,17.994,4.232,17.919,7.317,17.84,4.091,17.68,3.921,17.258,4.021,17.897,4.141,18.029,4.048,17.976,5.184,17.942,3.986,0,0,16.296,4.67,0,0,18.765,4.323,82.3,84,84.8,105,104.8,104.4,101.9,104.7,101.5,104.6,103.6,43.1,47.1,114.8,120,117.7,34.8,36,27.668,25.434,63.385,40.481,39.885,0.46,40.009,38.908,19.734,21.982,0.001,7.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.669,25.155,31.083,37.322,0.122,0,1481.946,18,8634.818,8448.864,8706.402,8338.496,10171.339,6878.056,12180.568,4894.98,23.9,21,20,85.016,79.882,85,90,2278.509,2278.509,11.94,11.289,23,55,55,50,50,25ESXI0121
4435,05/14/2025,02:07:32,17.961,4.261,17.889,7.253,17.823,4.074,17.675,3.891,17.26,4.006,17.87,4.148,18.04,4,18.002,5.173,17.964,3.979,0,0,16.137,4.672,0,0,18.656,4.323,82.3,83.9,84.7,105.1,104.8,104.5,101.9,104.7,101.5,104.5,103.6,43,47,114.8,120,118.2,34.8,36,26.762,25.388,62.776,40.035,39.498,0.349,40.32,39.153,19.282,21.782,0,7.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.637,25.174,31.083,37.293,0.003,0,1500.059,18,8634.818,8466.978,8706.402,8356.609,10171.339,6896.169,12198.682,4894.98,23.9,21,21,85,79.904,86,89,2278.046,2278.509,11.94,11.292,23.1,55,55,50,50,25ESXI0121
4436,05/14/2025,02:08:32,17.975,4.211,17.956,7.362,17.871,4.091,17.677,3.921,17.231,3.998,17.863,4.144,18.031,4,17.985,5.153,17.94,3.977,0,0,16.281,4.677,0,0,18.508,4.32,82.3,83.9,84.7,105.1,104.8,104.5,101.8,104.7,101.5,104.6,103.6,43,47,114.8,120,118.7,34.8,36,27.284,25.394,63.148,40.503,39.474,0.641,39.726,38.649,19.85,22.161,0,7.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.637,25.193,31.018,37.322,0.183,0,1518.178,18,8634.818,8485.097,8706.402,8374.729,10171.339,6914.288,12216.801,4894.98,24,22,21,84.953,79.882,86,89,2271.096,2278.509,11.97,11.289,23.1,55,55,50,50,25ESXI0121
4437,05/14/2025,02:09:32,18.005,4.194,17.922,7.295,17.835,4.071,17.666,3.897,17.238,3.999,17.886,4.151,18.015,4,17.976,5.182,17.954,3.977,0,0,16.205,4.669,0,0,18.6,4.327,82.3,83.9,84.7,105.1,104.9,104.5,101.9,104.8,101.4,104.6,103.6,43,47,114.8,120,119.1,34.8,36,27.114,24.713,62.723,40.057,39.813,0.639,40.159,39.137,18.273,21.546,0.006,7.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.637,25.155,31.018,37.293,0.003,0,1536.309,18,8634.818,8503.229,8706.402,8392.859,10171.339,6932.419,12234.932,4894.98,23.9,22,21,84.891,79.882,85,88,2275.729,2278.509,11.937,11.289,23.1,55,55,50,50,25ESXI0121
4438,05/14/2025,02:10:32,17.999,4.208,17.925,7.391,17.934,4.092,17.669,3.92,17.232,3.997,17.886,4.165,18.026,4,18.005,5.174,17.964,3.984,0,0,16.16,4.698,0,0,18.677,4.323,82.2,83.9,84.7,105.1,104.9,104.5,101.9,104.7,101.5,104.6,103.6,43,47,114.8,119.9,119.5,34.8,35.9,27.475,25.783,63.481,39.967,39.404,0.375,40.099,38.774,19.647,22.143,0,7.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.54,25.155,31.083,37.322,0.064,0,1554.423,18,8634.818,8521.342,8706.402,8410.973,10171.339,6950.532,12253.045,4894.98,23.8,22,22,84.978,79.888,85,89,2278.046,2278.046,11.937,11.292,23.1,55,55,50,50,25ESXI0121
4439,05/14/2025,02:11:32,17.981,4.271,17.913,7.367,17.869,4.071,17.671,3.904,17.207,4.009,17.901,4.164,18.033,4,17.988,5.172,17.966,3.972,0,0,16.232,4.684,0,0,18.671,4.32,82.2,83.9,84.7,105.2,105,104.5,101.9,104.8,101.5,104.5,103.5,43,47.1,114.8,120,119.7,34.8,35.9,27.159,25.181,62.994,39.514,39.384,0.342,40.636,39.136,19.654,22.152,0.005,7.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.444,25.155,30.986,37.293,0.064,0,1572.535,18,8634.818,8539.454,8706.402,8429.086,10171.339,6968.646,12271.158,4894.98,23.9,23,22,84.997,79.904,86,89,2278.509,2278.509,11.937,11.292,23,55,55,50,50,25ESXI0121
4440,05/14/2025,02:12:32,18.025,4.232,17.949,7.474,17.911,4.089,17.698,3.9,17.262,4.007,17.884,4.16,18.022,4,18.007,5.193,17.988,3.972,0,0,16.162,4.68,0,0,18.592,4.325,82.3,83.9,84.7,105.2,105,104.6,101.9,104.7,101.5,104.6,103.5,43,47.2,114.8,120,119.7,34.7,35.9,27.171,24.867,63.2,40.002,39.741,0.646,39.815,38.91,18.428,21.987,0.002,7.157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.379,25.174,30.986,37.293,0.122,0,1590.673,18,8634.818,8557.592,8706.402,8447.224,10171.339,6986.783,12289.297,4894.98,23.9,23,21,85.016,79.882,90,89,2278.509,2278.509,11.94,11.289,22.9,55,55,50,50,25ESXI0121
4441,05/14/2025,02:13:32,17.996,4.228,17.896,7.386,17.823,4.082,17.68,3.918,17.251,4.007,17.874,4.145,18.024,4,18.025,5.202,17.973,3.981,0,0,16.174,4.691,0,0,18.938,4.315,82.2,83.9,84.8,105.3,105,104.6,101.9,104.8,101.5,104.6,103.5,43,47.1,114.8,120.1,119.5,34.7,35.9,27.267,24.791,62.916,39.564,39.8,0.67,40.11,38.967,17.965,22.002,0.006,7.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.444,25.116,30.986,37.322,0,0,1608.793,18,8634.818,8575.712,8706.402,8465.343,10171.339,7004.903,12307.416,4894.98,23.9,23,21,84.997,79.866,90,89,2278.509,2278.046,11.937,11.289,22.8,55,55,50,50,25ESXI0121
4442,05/14/2025,02:14:32,17.973,4.224,17.876,7.569,17.811,4.082,17.707,3.896,17.236,4.003,17.892,4.152,18.034,4,17.995,5.208,17.983,3.984,0,0,16.084,4.685,0,0,18.512,4.321,82.3,83.9,84.8,105.3,105,104.6,101.9,104.8,101.5,104.5,103.5,43,47.1,114.8,120,119.1,34.7,35.8,27.244,25.165,63.065,40.673,40.361,0.388,39.695,38.804,17.948,22.081,0.006,7.418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.411,25.155,30.986,37.264,0,0,1626.906,18,8634.818,8593.825,8706.402,8483.456,10171.339,7023.016,12325.529,4894.98,23.8,23,21,84.997,79.866,90,89,2278.509,2278.046,11.937,11.289,22.9,55,55,50,50,25ESXI0121
4443,05/14/2025,02:15:32,17.955,4.216,17.855,7.396,17.72,4.086,17.677,3.921,17.266,4.012,17.847,4.152,18.027,4,18.004,5.195,17.956,3.991,0,0,16.066,4.676,0,0,18.722,4.321,82.3,83.9,84.8,105.3,105.1,104.6,101.9,104.9,101.5,104.6,103.5,43,47,114.8,120.1,118.4,34.7,35.8,26.358,24.671,62.384,40.469,39.731,0.331,40.023,38.955,18.318,21.744,0,7.418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.411,25.155,30.986,37.235,0.003,0,1645.014,18,8634.818,8611.932,8706.402,8501.563,10171.339,7041.124,12343.637,4894.98,23.9,22,20,85.016,79.866,89,89,2278.509,2278.046,11.94,11.289,22.8,55,55,50,50,25ESXI0121
